#{"t_start": 1696590095.593497, "env_id": "None"}
r,l,t
1190.545688,240,126730.155221
893.014513,240,126750.47202
986.914023,240,126770.737497
1089.675123,240,126791.166897
788.930958,240,126811.550475
785.746875,240,126831.786735
581.691049,240,126852.030378
781.943358,240,126872.240288
787.778863,240,126892.429461
883.767081,240,126912.633793
684.022338,240,126932.852649
684.9629,240,126953.041527
888.071965,240,126973.292922
887.198977,240,126993.588575
1093.708706,240,127013.808564
791.723374,240,127033.996842
986.643178,240,127054.359974
1086.668766,240,127074.606173
784.109543,240,127094.876202
889.292223,240,127115.153577
681.56889,240,127135.462646
579.363809,240,127155.725685
993.364772,240,127176.014294
1195.318212,240,127196.266294
888.703584,240,127216.489856
784.192197,240,127236.722671
782.356518,240,127256.996774
579.400821,240,127277.646209
685.350511,240,127297.883625
686.336701,240,127318.18835
892.068892,240,127338.399329
889.641544,240,127358.725914
683.390605,240,127378.95659
685.330934,240,127399.20865
990.956577,240,127419.588626
1092.925943,240,127439.85468
789.048462,240,127460.124353
890.813025,240,127480.356026
1194.275986,240,127500.540602
786.111946,240,127520.790168
1294.648003,240,127541.071873
787.347143,240,127561.273431
894.259143,240,127581.516648
993.025606,240,127601.978549
1088.077175,240,127622.209503
582.255977,240,127642.440613
784.295183,240,127662.747205
891.076569,240,127682.958136
585.830403,240,127703.204796
791.040955,240,127723.429205
687.474555,240,127743.690588
685.539712,240,127763.969412
984.765836,240,127784.265202
987.401965,240,127804.49609
989.444995,240,127824.734785
986.493968,240,127845.019528
885.986004,240,127865.291542
992.599912,240,127885.568982
891.968294,240,127905.846924
985.780475,240,127926.115184
992.810374,240,127946.466262
985.623872,240,127966.6812
989.268858,240,127986.952753
891.825455,240,128007.281634
893.246123,240,128027.543507
893.372362,240,128047.832198
989.181371,240,128068.115556
689.247408,240,128088.381088
1097.59372,240,128108.597029
682.532987,240,128128.834279
890.478164,240,128149.011309
887.422572,240,128169.461483
1089.487209,240,128189.758614
1096.819519,240,128210.02565
689.171559,240,128230.294648
792.335822,240,128250.528811
792.247201,240,128270.82207
994.073958,240,128291.052722
692.480415,240,128311.367435
690.160979,240,128331.683181
786.770502,240,128351.950633
985.628939,240,128372.286492
891.232826,240,128392.530216
891.673807,240,128412.747585
888.975861,240,128433.024141
789.811469,240,128453.274525
888.82819,240,128473.462266
788.356023,240,128493.989776
891.143779,240,128514.200357
888.927167,240,128534.533849
991.121886,240,128554.763036
889.234943,240,128575.028044
1193.365433,240,128595.259132
680.235712,240,128615.543118
993.244591,240,128635.787966
989.506613,240,128656.038807
682.68228,240,128676.307451
886.398894,240,128696.557628
785.452262,240,128716.771807
574.780815,240,128736.991903
779.784638,240,128757.215156
789.68998,240,128777.529117
786.748729,240,128797.789294
782.915288,240,128818.072408
1292.591566,240,128838.376317
883.331491,240,128858.689953
575.061358,240,128878.884393
1091.140917,240,128899.168643
786.514355,240,128919.504614
890.094755,240,128939.744491
887.488179,240,128959.977565
889.183866,240,128980.198106
888.532032,240,129000.414406
988.574854,240,129020.885519
1095.668161,240,129041.24496
888.073174,240,129061.515712
990.871659,240,129082.015198
788.797059,240,129102.296222
886.84806,240,129122.580356
783.967607,240,129142.81704
784.241959,240,129163.140947
1090.87018,240,129183.445372
687.561914,240,129203.681012
789.987298,240,129223.906739
682.570015,240,129244.15848
786.354822,240,129264.383365
990.247294,240,129284.573077
987.256644,240,129304.806328
883.218541,240,129325.038899
989.700798,240,129345.326059
1192.609272,240,129365.554162
990.49754,240,129385.8276
989.05437,240,129406.2852
880.44169,240,129426.564552
686.353877,240,129446.813323
784.11432,240,129467.072513
686.296473,240,129487.317138
1191.706555,240,129507.59287
1090.578168,240,129527.842727
1193.602229,240,129548.144361
989.63588,240,129568.480236
885.021858,240,129588.716343
886.216564,240,129608.933245
884.264676,240,129629.180849
686.974651,240,129649.431491
989.117974,240,129669.686437
989.895693,240,129689.955469
889.795661,240,129710.20064
989.881279,240,129730.380144
1089.732952,240,129750.60767
783.346653,240,129770.855343
1090.350177,240,129791.043235
886.457895,240,129811.30073
785.317119,240,129831.552259
786.375267,240,129851.759403
580.888041,240,129872.020082
1090.129802,240,129892.239406
885.944161,240,129912.469721
889.505407,240,129932.691197
990.780561,240,129952.913439
888.65898,240,129973.348076
885.358265,240,129993.617736
888.622804,240,130013.823078
783.800011,240,130034.056292
785.992218,240,130054.344176
1194.196738,240,130074.63303
1088.057042,240,130094.848858
885.648566,240,130115.237569
1184.056611,240,130135.513251
677.252011,240,130155.81402
886.37685,240,130176.073676
1290.946214,240,130196.280512
989.819534,240,130216.537432
889.509327,240,130236.829142
885.95274,240,130257.029406
1091.354487,240,130278.380677
881.886709,240,130298.921654
885.155672,240,130319.182689
887.437383,240,130339.474479
788.02638,240,130359.804485
1089.190551,240,130380.134352
687.409984,240,130400.342621
1293.482431,240,130420.600158
885.410209,240,130440.846977
886.525539,240,130461.077228
992.10613,240,130481.356933
990.809922,240,130501.644834
783.758729,240,130521.904155
888.526839,240,130542.142468
1091.689369,240,130562.564911
787.062008,240,130582.824933
990.936033,240,130603.101412
684.581268,240,130623.316803
581.220526,240,130643.569952
888.897668,240,130663.83424
890.978972,240,130684.106129
991.056216,240,130704.388333
981.037039,240,130724.739179
780.055392,240,130745.003809
1090.265643,240,130765.245954
989.51415,240,130785.45472
1093.416227,240,130805.697164
1298.360434,240,130825.969654
1093.666252,240,130846.201424
1089.61888,240,130866.797911
1193.893073,240,130887.053407
680.775807,240,130907.34682
1088.716245,240,130927.6476
678.210274,240,130947.899415
1088.980617,240,130968.183166
784.732336,240,130988.4845
890.856217,240,131008.861718
1293.141433,240,131029.106934
888.253429,240,131049.288915
886.334745,240,131069.604493
785.416275,240,131089.843953
988.154364,240,131110.088393
993.425382,240,131130.344375
886.285782,240,131150.574773
985.566226,240,131170.835375
987.810067,240,131191.084476
888.645358,240,131211.633321
987.25084,240,131231.919974
988.914598,240,131252.223071
1091.027873,240,131272.476352
1087.759775,240,131292.77885
787.44567,240,131313.051334
782.018795,240,131333.310101
890.080417,240,131353.496975
986.030487,240,131373.813195
1092.344997,240,131394.08743
887.157826,240,131414.36336
783.962302,240,131434.62957
991.061414,240,131454.94586
882.014356,240,131475.253262
1090.729061,240,131495.521056
989.24763,240,131515.769177
1494.569042,240,131536.031592
1086.559564,240,131556.377484
786.551572,240,131576.610723
991.899562,240,131596.915196
1289.112087,240,131617.237417
990.234846,240,131637.518664
1190.139712,240,131657.764501
988.641587,240,131677.996705
784.922132,240,131698.244071
893.043778,240,131718.533987
987.342423,240,131738.835811
888.061521,240,131759.10411
1296.547468,240,131779.704207
890.871614,240,131799.944492
989.706194,240,131820.215623
783.836788,240,131840.479402
1192.851574,240,131860.787108
1294.998119,240,131881.04622
882.986775,240,131901.338662
989.977705,240,131921.618136
987.335428,240,131941.913956
784.394386,240,131962.137254
1086.328591,240,131982.413729
890.238485,240,132002.613464
889.505431,240,132022.856752
984.25779,240,132043.113416
988.869751,240,132063.345698
1094.379187,240,132083.556398
886.601179,240,132104.07173
887.497289,240,132124.459471
886.904824,240,132144.7904
890.502272,240,132165.085219
1091.428572,240,132185.334675
1293.743433,240,132205.630871
888.550125,240,132225.911069
888.815914,240,132246.186419
1297.603526,240,132266.544505
886.274193,240,132286.750958
1086.465444,240,132306.963802
787.225023,240,132327.244718
786.039291,240,132347.509447
886.308619,240,132367.737998
787.733503,240,132387.979839
1093.846928,240,132408.262557
785.360992,240,132428.483218
1295.447639,240,132448.737669
687.227698,240,132469.003765
786.157262,240,132489.220704
582.20104,240,132509.568173
686.697716,240,132529.834765
990.039164,240,132550.166781
1190.135722,240,132570.44025
987.651274,240,132590.68044
782.989977,240,132610.922654
982.755985,240,132631.263716
684.968515,240,132651.469475
984.760873,240,132671.846096
783.808484,240,132692.130916
1089.012535,240,132712.39123
1090.184217,240,132732.647135
987.138576,240,132752.990276
991.880782,240,132773.301204
989.428798,240,132793.591876
1093.092419,240,132813.883702
784.358462,240,132834.116778
987.23352,240,132854.360622
1292.948757,240,132874.68094
785.919595,240,132894.957911
1089.06316,240,132915.286335
986.616553,240,132935.541978
783.856169,240,132955.840122
884.195362,240,132976.087572
990.026672,240,132996.375312
992.397314,240,133016.832763
889.662086,240,133037.042441
991.621168,240,133057.335013
784.937043,240,133077.644653
885.974729,240,133097.933424
682.785316,240,133118.179248
1191.907957,240,133138.436023
787.096823,240,133158.705264
683.631498,240,133179.057013
1092.944637,240,133199.375185
1295.843444,240,133219.692353
1393.864667,240,133239.996249
786.772047,240,133260.334495
886.620126,240,133280.63513
883.801054,240,133300.937723
782.650333,240,133321.249192
1087.155432,240,133341.483187
989.29942,240,133361.701461
883.214562,240,133381.952299
888.03711,240,133402.164816
992.69833,240,133422.475633
1093.221513,240,133442.756901
1094.87588,240,133463.018678
584.750488,240,133483.348986
790.178702,240,133503.601455
889.473027,240,133523.863526
887.402512,240,133544.078933
784.922178,240,133564.508339
988.825076,240,133584.797383
889.379282,240,133605.107602
1192.72187,240,133625.36199
993.471265,240,133645.610829
885.155779,240,133665.958207
880.547191,240,133686.203007
988.581944,240,133706.452719
684.403467,240,133726.834911
788.309412,240,133747.082065
994.296744,240,133767.327487
-116.641049,189,133783.249278
989.812003,240,133803.464767
787.217058,240,133823.695851
990.496736,240,133843.930981
780.604827,240,133864.181625
991.792083,240,133884.472469
987.724155,240,133904.720187
989.266432,240,133925.257468
684.73828,240,133945.511761
679.400385,240,133965.859766
1091.84534,240,133986.107384
683.25267,240,134006.357152
991.829616,240,134026.612481
889.220243,240,134046.861365
780.197858,240,134067.076218
1192.995264,240,134087.322827
889.25661,240,134107.568977
1189.824366,240,134127.858618
887.03622,240,134148.106369
1188.026573,240,134168.380167
890.534188,240,134188.627789
1088.666943,240,134208.855402
681.795965,240,134229.303169
782.371469,240,134249.595502
882.784071,240,134269.930387
891.140854,240,134290.256167
990.478393,240,134310.533346
989.539421,240,134330.799685
891.573189,240,134351.012968
680.150329,240,134371.288827
1089.67277,240,134391.607369
981.076438,240,134411.902963
881.00276,240,134432.203641
884.191379,240,134452.427115
1191.139952,240,134472.901123
786.169289,240,134493.2142
788.449828,240,134513.469813
883.719949,240,134533.734888
684.176278,240,134554.036733
1194.65222,240,134574.307702
890.300192,240,134594.599965
987.113981,240,134614.844917
986.927033,240,134635.072026
983.492272,240,134655.354826
992.195906,240,134675.618736
986.916174,240,134695.904971
1195.909164,240,134716.181606
889.632561,240,134736.424715
1190.699407,240,134756.662459
1095.756474,240,134776.899903
888.397473,240,134797.298129
885.321752,240,134817.799653
1091.318535,240,134838.099826
987.959937,240,134858.372047
1294.726281,240,134878.656464
890.736056,240,134898.939772
891.062925,240,134919.203537
778.049068,240,134939.47225
1191.650762,240,134959.739609
889.307864,240,134980.03057
1095.882297,240,135000.310364
991.632443,240,135020.615639
987.078051,240,135040.899499
785.698588,240,135061.170161
989.479245,240,135081.365223
783.12953,240,135101.610457
989.527338,240,135121.869386
991.99646,240,135142.173601
784.832449,240,135162.468909
1091.209077,240,135182.711672
986.42089,240,135202.988839
985.30074,240,135223.34997
986.823593,240,135243.599452
881.281109,240,135263.789802
984.627944,240,135284.028614
785.448961,240,135304.296868
685.075941,240,135324.615899
989.625444,240,135345.333496
1292.827248,240,135365.8563
886.094269,240,135386.204553
889.074124,240,135406.482246
786.605999,240,135426.761474
1090.13763,240,135447.04578
1292.375343,240,135467.273146
886.973111,240,135487.575416
1095.377538,240,135507.890575
1090.748493,240,135528.16089
987.383669,240,135548.399629
781.494137,240,135568.70575
1091.838958,240,135589.102054
680.155896,240,135609.429784
1089.378254,240,135629.69231
892.655304,240,135649.881233
787.86378,240,135670.164739
788.672099,240,135690.44735
676.263453,240,135710.68316
1191.561714,240,135731.128
786.444455,240,135751.44265
